"File exported from UTC Confirmations Portal on December 14, 2018, 14:00 EST"

Supplier Code:,0000164499
Supplier Name:,TRIPLE INC
User Email:,pkarchner@tripleinc.com
* Date Format MM/DD/YYYY

** INSTRUCTIONS:,"Please only edit Columns K-M below ""row 12"". All columns must be present and do not duplicate or delete columns. Only ""rows 10"" and above may be removed. Additional columns will be ignored as long as they don't duplicate a required column header. Naming of the column header row cannot be modified. The ordering of columns is flexible. When importing your file back into the Confirmations screen, please make sure all cells have a value matching the exported format. Date format can be MM/DD/YYYY, MM/DD/YY, M/D/YY."
** REASON CODES:,Capacity Issue,Import/ Export Control,Input Material (Vendor Supplied),Machine Down Time,Producibility Technical,Quality,Supplier Other,Natural Disaster,Commercial Issues  (Ex: PO terms/pricing),UTC Supplied Input Material,UTC Receiving/ Shipping,UTC Schedule under lead time / change,UTC Transportation / Logistics,UTC Engineering,UTC Other

PRIORITY,PRODUCT_ID,OPEN_QTY,ORDER_ID,ITEM_ID,SCH_LINE,LOCATION,REQ_DATE,OTD_DATE,COMMIT_STAT,COMMIT_DATE,REASON_CODE,COMMENTS
LATE,1003505-1,3.0,H117214A,1140,4208,2701,02/21/2019,03/14/2019,COMMITTED,03/30/2019,Supplier Other,
LATE,1003505-1,3.0,H117214A,1140,4207,2701,02/14/2019,03/21/2019,COMMITTED,03/30/2019,Supplier Other,
OVERDUE,1003505-1,9.0,H117214A,1140,4220,2701,12/06/2018,12/06/2018,COMMITTED,02/11/2019,Input Material (Vendor Supplied),Screen material delays
LATE,1003505-1,6.0,H117214A,1140,4206,2701,01/31/2019,03/28/2019,COMMITTED,03/30/2019,Supplier Other,
,1003505-1,3.0,H117214A,1140,4205,2701,04/10/2019,04/10/2019,COMMITTED,04/10/2019,Supplier Other,
,1004195-1,9.0,H117214A,1120,5522,2701,11/19/2019,11/19/2019,COMMITTED,11/19/2019,,
,1004195-1,9.0,H117214A,1120,5521,2701,11/26/2019,11/26/2019,COMMITTED,11/26/2019,,
,1004195-1,17.0,H117214A,1120,5520,2701,12/05/2019,12/05/2019,COMMITTED,12/05/2019,,
,1004195-1,14.0,H117214A,1120,5519,2701,12/16/2019,12/16/2019,COMMITTED,12/16/2019,,
,1004195-1,11.0,H117214A,1120,5518,2701,12/23/2019,12/23/2019,COMMITTED,12/23/2019,,
,819678-1,2.0,H117214A,770,2583,2701,03/21/2019,03/21/2019,COMMITTED,03/21/2019,UTC Schedule under lead time / change,
,819678-1,2.0,H117214A,770,2584,2701,03/28/2019,03/28/2019,COMMITTED,03/28/2019,UTC Schedule under lead time / change,
,819678-1,2.0,H117214A,770,2585,2701,04/03/2019,04/03/2019,COMMITTED,04/03/2019,UTC Schedule under lead time / change,
,819678-1,2.0,H117214A,770,2582,2701,03/14/2019,03/14/2019,COMMITTED,03/14/2019,UTC Schedule under lead time / change,
,819678-1,2.0,H117214A,770,2586,2701,04/10/2019,04/10/2019,COMMITTED,04/10/2019,UTC Schedule under lead time / change,
,819678-1,2.0,H117214A,770,2587,2701,04/17/2019,04/17/2019,COMMITTED,04/17/2019,UTC Schedule under lead time / change,
,819678-1,2.0,H117214A,770,2588,2701,04/25/2019,04/25/2019,COMMITTED,04/25/2019,UTC Schedule under lead time / change,
,819678-1,2.0,H117214A,770,3253,2701,07/03/2019,07/03/2019,COMMITTED,07/03/2019,,
,819678-1,2.0,H117214A,770,3254,2701,06/26/2019,06/26/2019,COMMITTED,06/26/2019,,
,819678-1,2.0,H117214A,770,2995,2701,06/19/2019,06/19/2019,COMMITTED,06/19/2019,UTC Schedule under lead time / change,
,819678-1,2.0,H117214A,770,2941,2701,06/13/2019,06/13/2019,COMMITTED,06/13/2019,UTC Schedule under lead time / change,
,819678-1,2.0,H117214A,770,2886,2701,05/30/2019,05/30/2019,COMMITTED,05/30/2019,UTC Schedule under lead time / change,
,819678-1,2.0,H117214A,770,2830,2701,05/22/2019,05/22/2019,COMMITTED,05/22/2019,UTC Schedule under lead time / change,
,819678-1,2.0,H117214A,770,2774,2701,05/15/2019,05/15/2019,COMMITTED,05/15/2019,UTC Schedule under lead time / change,
,819678-1,2.0,H117214A,770,2718,2701,05/09/2019,05/09/2019,COMMITTED,05/09/2019,UTC Schedule under lead time / change,
,819678-1,2.0,H117214A,770,2660,2701,05/02/2019,05/02/2019,COMMITTED,05/02/2019,UTC Schedule under lead time / change,
,819678-1,2.0,H117214A,770,2581,2701,03/07/2019,03/07/2019,COMMITTED,03/07/2019,UTC Schedule under lead time / change,
,819678-1,2.0,H117214A,770,2580,2701,02/28/2019,02/28/2019,COMMITTED,02/28/2019,UTC Schedule under lead time / change,
,819678-1,2.0,H117214A,770,2579,2701,02/21/2019,02/21/2019,COMMITTED,02/21/2019,UTC Schedule under lead time / change,
,819678-1,2.0,H117214A,770,2578,2701,02/07/2019,02/07/2019,COMMITTED,02/07/2019,UTC Schedule under lead time / change,
,1017734-1-LOP050,19.0,H117214A,1060,3944,2719,08/08/2019,08/08/2019,COMMITTED,08/08/2019,,
,1017734-1-LOP050,12.0,H117214A,1060,3792,2719,06/28/2019,06/28/2019,COMMITTED,06/28/2019,UTC Schedule under lead time / change,
,1017734-1-LOP050,8.0,H117214A,1060,3703,2719,07/29/2019,07/29/2019,COMMITTED,07/29/2019,UTC Schedule under lead time / change,
,1017734-1-LOP050,9.0,H117214A,1060,3384,2719,04/22/2019,04/22/2019,COMMITTED,04/22/2019,UTC Schedule under lead time / change,
,1017734-1-LOP050,2.0,H117214A,1060,3239,2719,04/22/2019,04/22/2019,COMMITTED,04/22/2019,UTC Schedule under lead time / change,
,1017734-1-LOP050,8.0,H117214A,1060,3041,2719,05/03/2019,05/03/2019,COMMITTED,05/03/2019,UTC Schedule under lead time / change,
,1017734-1-LOP050,10.0,H117214A,1060,3040,2719,03/22/2019,03/22/2019,COMMITTED,03/22/2019,UTC Schedule under lead time / change,
LATE,1017734-1-LOP050,8.0,H117214A,1060,3039,2719,03/13/2019,03/22/2019,COMMITTED,03/22/2019,UTC Schedule under lead time / change,
,1017734-1-LOP050,8.0,H117214A,1060,3038,2719,03/04/2019,03/04/2019,COMMITTED,03/04/2019,UTC Schedule under lead time / change,
OVERDUE,1017734-1-LOP050,8.0,H117214A,1060,3037,2719,12/13/2018,01/28/2019,COMMITTED,01/28/2019,UTC Schedule under lead time / change,
LATE,1017734-1-LOP050,6.0,H117214A,1060,3036,2719,02/15/2019,02/25/2019,COMMITTED,02/25/2019,UTC Schedule under lead time / change,
,1017734-1-LOP050,7.0,H117214A,1060,3035,2719,02/04/2019,02/04/2019,COMMITTED,02/04/2019,UTC Schedule under lead time / change,
,1017734-1-LOP050,7.0,H117214A,1060,3034,2719,01/18/2019,01/18/2019,COMMITTED,01/18/2019,UTC Schedule under lead time / change,
OVERDUE,1017734-1-LOP050,7.0,H117214A,1060,3033,2719,12/13/2018,12/13/2018,COMMIT DATE IN PAST,12/13/2018,UTC Schedule under lead time / change,
OVERDUE,1017734-1-LOP050,7.0,H117214A,1060,3032,2719,12/13/2018,01/10/2019,COMMITTED,01/10/2019,UTC Schedule under lead time / change,
OVERDUE,1017734-1-LOP050,8.0,H117214A,1060,3031,2719,11/29/2018,01/10/2019,COMMITTED,01/10/2019,UTC Schedule under lead time / change,
OVERDUE,1017734-1-LOP050,1.0,H117214A,1060,3030,2719,11/29/2018,01/10/2019,COMMITTED,01/10/2019,UTC Schedule under lead time / change,
OVERDUE,1017734-1-LOP050,4.0,H117214A,1060,3029,2719,11/15/2018,01/10/2019,COMMITTED,01/10/2019,UTC Schedule under lead time / change,
OVERDUE,1017734-1-LOP050,6.0,H117214A,1060,3028,2719,12/13/2018,01/18/2019,COMMITTED,01/18/2019,UTC Schedule under lead time / change,
OVERDUE,1017734-1-LOP050,3.0,H117214A,1060,2692,2719,12/13/2018,01/18/2019,COMMITTED,01/18/2019,UTC Schedule under lead time / change,
,819678-1,2.0,H117214A,770,2577,2701,01/31/2019,01/31/2019,COMMITTED,01/31/2019,UTC Schedule under lead time / change,
,819678-1,2.0,H117214A,770,2576,2701,01/24/2019,01/24/2019,COMMITTED,01/24/2019,UTC Schedule under lead time / change,
,1017734-1-LOP050,10.0,H117214A,1060,4107,2719,09/09/2019,09/09/2019,COMMITTED,09/09/2019,,
,819684-1,2.0,H117214A,780,2538,2701,05/30/2019,05/30/2019,COMMITTED,05/30/2019,,
,819684-1,2.0,H117214A,780,2537,2701,05/22/2019,05/22/2019,COMMITTED,05/22/2019,,
,819684-1,2.0,H117214A,780,2536,2701,05/15/2019,05/15/2019,COMMITTED,05/15/2019,,
,819684-1,2.0,H117214A,780,2535,2701,05/09/2019,05/09/2019,COMMITTED,05/09/2019,,
,819684-1,2.0,H117214A,780,2534,2701,05/02/2019,05/02/2019,COMMITTED,05/02/2019,,
,819684-1,2.0,H117214A,780,2533,2701,04/25/2019,04/25/2019,COMMITTED,04/25/2019,,
,819684-1,2.0,H117214A,780,2532,2701,04/17/2019,04/17/2019,COMMITTED,04/17/2019,,
,819678-1,2.0,H117214A,770,3316,2701,07/11/2019,07/11/2019,COMMITTED,07/11/2019,,
,819678-1,2.0,H117214A,770,3315,2701,07/18/2019,07/18/2019,COMMITTED,07/18/2019,,
,819678-1,2.0,H117214A,770,3314,2701,07/26/2019,07/26/2019,COMMITTED,07/26/2019,,
,819678-1,2.0,H117214A,770,3313,2701,08/01/2019,08/01/2019,COMMITTED,08/01/2019,,
,819678-1,2.0,H117214A,770,3312,2701,08/15/2019,08/15/2019,COMMITTED,08/15/2019,,
,819678-1,2.0,H117214A,770,3311,2701,08/21/2019,08/21/2019,UNCOMMITTED,08/21/2019,,
,819684-1,2.0,H117214A,780,2322,2701,04/03/2019,04/03/2019,COMMITTED,04/03/2019,UTC Schedule under lead time / change,
,819684-1,2.0,H117214A,780,2232,2701,03/28/2019,03/28/2019,COMMITTED,03/28/2019,UTC Schedule under lead time / change,
,819684-1,2.0,H117214A,780,2161,2701,03/21/2019,03/21/2019,COMMITTED,03/21/2019,UTC Schedule under lead time / change,
,819684-1,2.0,H117214A,780,2458,2701,04/10/2019,04/10/2019,COMMITTED,04/10/2019,,
,819684-1,2.0,H117214A,780,2094,2701,03/14/2019,03/14/2019,COMMITTED,03/14/2019,UTC Schedule under lead time / change,
,819684-1,2.0,H117214A,780,2026,2701,03/07/2019,03/07/2019,COMMITTED,03/07/2019,UTC Schedule under lead time / change,
,819684-1,2.0,H117214A,780,1891,2701,02/28/2019,02/28/2019,COMMITTED,02/28/2019,UTC Schedule under lead time / change,
,819684-1,2.0,H117214A,780,1823,2701,02/21/2019,02/21/2019,COMMITTED,02/21/2019,UTC Schedule under lead time / change,
,819684-1,2.0,H117214A,780,1753,2701,02/07/2019,02/07/2019,COMMITTED,02/07/2019,UTC Schedule under lead time / change,
,819684-1,2.0,H117214A,780,1683,2701,01/31/2019,01/31/2019,COMMITTED,01/31/2019,UTC Schedule under lead time / change,
,819684-1,2.0,H117214A,780,1682,2701,01/24/2019,01/24/2019,COMMITTED,01/24/2019,UTC Schedule under lead time / change,
,1007627-1,1.0,H117214A,1180,3820,2701,07/26/2019,07/26/2019,COMMITTED,07/26/2019,,
,1007627-1,1.0,H117214A,1180,3819,2701,07/05/2019,07/05/2019,COMMITTED,07/05/2019,,
,1007627-1,1.0,H117214A,1180,3818,2701,06/27/2019,06/27/2019,COMMITTED,06/27/2019,,
,1007627-1,1.0,H117214A,1180,3575,2701,05/23/2019,05/23/2019,COMMITTED,05/23/2019,,
,1007627-1,1.0,H117214A,1180,3384,2701,05/10/2019,05/10/2019,COMMITTED,05/10/2019,,
,1007627-1,1.0,H117214A,1180,3300,2701,04/22/2019,04/22/2019,COMMITTED,04/22/2019,UTC Schedule under lead time / change,
,819750-1,1.0,H117214A,1280,676,2701,11/18/2019,11/18/2019,COMMITTED,11/18/2019,UTC Schedule under lead time / change,
LATE,819750-1,3.0,H117214A,1280,631,2701,07/10/2019,07/10/2019,COMMITTED,09/27/2019,UTC Schedule under lead time / change,
,819750-1,2.0,H117214A,1280,596,2701,04/02/2019,04/02/2019,COMMITTED,04/02/2019,UTC Schedule under lead time / change,
,1007627-1,3.0,H117214A,1180,3739,2701,06/14/2019,06/14/2019,COMMITTED,06/14/2019,,
,1007627-1,1.0,H117214A,1180,3738,2701,05/31/2019,05/31/2019,COMMITTED,05/31/2019,UTC Schedule under lead time / change,
,1007627-1,1.0,H117214A,1180,3407,2701,03/29/2019,03/29/2019,COMMITTED,03/29/2019,,
,1007627-1,1.0,H117214A,1180,3406,2701,04/04/2019,04/04/2019,COMMITTED,04/04/2019,,
,1007627-1,3.0,H117214A,1180,3405,2701,04/11/2019,04/11/2019,COMMITTED,04/11/2019,,
,1007627-1,1.0,H117214A,1180,3404,2701,05/03/2019,05/03/2019,COMMITTED,05/03/2019,,
,1007627-1,1.0,H117214A,1180,3136,2701,04/04/2019,04/04/2019,COMMITTED,04/04/2019,UTC Schedule under lead time / change,
,1007627-1,1.0,H117214A,1180,3134,2701,03/22/2019,03/22/2019,COMMITTED,03/22/2019,UTC Schedule under lead time / change,
,1013079-1,12.0,H117214A,1310,2284,2701,02/27/2019,02/27/2019,COMMITTED,02/27/2019,,
,1013079-1,12.0,H117214A,1310,2283,2701,03/13/2019,03/13/2019,COMMITTED,03/13/2019,,
,1013079-1,18.0,H117214A,1310,2282,2701,03/27/2019,03/27/2019,COMMITTED,03/27/2019,,
,1017734-1-LOP050,15.0,H117214A,1060,3939,2719,06/03/2019,06/03/2019,COMMITTED,06/03/2019,UTC Schedule under lead time / change,
,1017734-1-LOP050,8.0,H117214A,1060,3545,2719,05/17/2019,05/17/2019,COMMITTED,05/17/2019,UTC Schedule under lead time / change,
,1017734-1-LOP050,3.0,H117214A,1060,3138,2719,06/14/2019,06/14/2019,COMMITTED,06/14/2019,UTC Schedule under lead time / change,
,1013079-1,8.0,H117214A,1310,2186,2701,02/13/2019,02/13/2019,COMMITTED,02/13/2019,,
,1013079-1,8.0,H117214A,1310,2085,2701,01/30/2019,01/30/2019,COMMITTED,01/30/2019,,
,1013079-1,8.0,H117214A,1310,1964,2701,01/16/2019,01/16/2019,COMMITTED,01/16/2019,,
,1013079-1,8.0,H117214A,1310,1859,2701,01/02/2019,01/02/2019,COMMITTED,01/02/2019,Supplier Other,Screen material delays
OVERDUE,1013079-1,11.0,H117214A,1310,1657,2701,12/05/2018,12/05/2018,COMMITTED,01/02/2019,Supplier Other,Screen material delays
OVERDUE,1013079-1,7.0,H117214A,1310,1603,2701,11/28/2018,01/02/2019,COMMITTED,01/02/2019,Supplier Other,Screen material delays
OVERDUE,1013079-1,10.0,H117214A,1310,1602,2701,11/07/2018,01/02/2019,COMMITTED,01/02/2019,Supplier Other,Screen material delays
OVERDUE,1013079-1,8.0,H117214A,1310,1435,2701,10/10/2018,12/15/2018,COMMITTED,12/15/2018,Supplier Other,Screen material delays
OVERDUE,1013079-1,8.0,H117214A,1310,1324,2701,09/26/2018,12/15/2018,COMMITTED,12/15/2018,Supplier Other,Screen material delays
,823716-1,4.0,H117214A,830,3892,2701,06/13/2019,06/13/2019,COMMITTED,06/13/2019,,
,823750-1,2.0,H117214A,840,1693,2701,02/07/2019,02/07/2019,COMMITTED,02/07/2019,UTC Schedule under lead time / change,
,823750-1,2.0,H117214A,840,1691,2701,01/24/2019,01/24/2019,COMMITTED,01/24/2019,UTC Schedule under lead time / change,
,823750-1,2.0,H117214A,840,1692,2701,01/31/2019,01/31/2019,COMMITTED,01/31/2019,UTC Schedule under lead time / change,
,823750-1,2.0,H117214A,840,1694,2701,02/21/2019,02/21/2019,COMMITTED,02/21/2019,UTC Schedule under lead time / change,
,823750-1,2.0,H117214A,840,1695,2701,02/28/2019,02/28/2019,COMMITTED,02/28/2019,UTC Schedule under lead time / change,
,823750-1,2.0,H117214A,840,1829,2701,03/07/2019,03/07/2019,COMMITTED,03/07/2019,UTC Schedule under lead time / change,
,823750-1,2.0,H117214A,840,1895,2701,03/14/2019,03/14/2019,COMMITTED,03/14/2019,UTC Schedule under lead time / change,
,823750-1,2.0,H117214A,840,1961,2701,03/21/2019,03/21/2019,COMMITTED,03/21/2019,UTC Schedule under lead time / change,
,823750-1,2.0,H117214A,840,2091,2701,04/03/2019,04/03/2019,COMMITTED,04/03/2019,UTC Schedule under lead time / change,
,823750-1,2.0,H117214A,840,2155,2701,04/10/2019,04/10/2019,COMMITTED,04/10/2019,UTC Schedule under lead time / change,
,823750-1,2.0,H117214A,840,2223,2701,04/17/2019,04/17/2019,COMMITTED,04/17/2019,UTC Schedule under lead time / change,
,823750-1,2.0,H117214A,840,2312,2701,04/25/2019,04/25/2019,COMMITTED,04/25/2019,UTC Schedule under lead time / change,
,823750-1,2.0,H117214A,840,2441,2701,05/02/2019,05/02/2019,COMMITTED,05/02/2019,,
,823750-1,2.0,H117214A,840,2512,2701,05/09/2019,05/09/2019,COMMITTED,05/09/2019,,
,823750-1,2.0,H117214A,840,2513,2701,05/15/2019,05/15/2019,COMMITTED,05/15/2019,,
,823750-1,2.0,H117214A,840,2514,2701,05/22/2019,05/22/2019,COMMITTED,05/22/2019,,
,823750-1,2.0,H117214A,840,2517,2701,06/19/2019,06/19/2019,COMMITTED,06/19/2019,,
,823716-1,5.0,H117214A,830,3397,2701,04/04/2019,04/04/2019,COMMITTED,04/04/2019,UTC Schedule under lead time / change,
,823716-1,4.0,H117214A,830,3350,2701,03/22/2019,03/22/2019,COMMITTED,03/22/2019,UTC Schedule under lead time / change,
,823716-1,5.0,H117214A,830,3092,2701,03/12/2019,03/12/2019,COMMITTED,03/12/2019,UTC Schedule under lead time / change,
,823716-1,6.0,H117214A,830,3010,2701,02/07/2019,02/07/2019,COMMITTED,02/07/2019,UTC Schedule under lead time / change,
,823750-1,2.0,H117214A,840,2026,2701,03/28/2019,03/28/2019,COMMITTED,03/28/2019,UTC Schedule under lead time / change,
,823750-1,2.0,H117214A,840,2515,2701,05/30/2019,05/30/2019,COMMITTED,05/30/2019,,
,823750-1,2.0,H117214A,840,2516,2701,06/13/2019,06/13/2019,COMMITTED,06/13/2019,,
,823716-1,5.0,H117214A,830,2936,2701,01/29/2019,01/29/2019,COMMITTED,01/29/2019,,
,823716-1,5.0,H117214A,830,2935,2701,01/22/2019,01/22/2019,COMMITTED,01/22/2019,,
,823716-1,5.0,H117214A,830,2934,2701,01/15/2019,01/15/2019,COMMITTED,01/15/2019,,
,823713-3,7.0,H117214A,820,3346,2701,02/04/2020,02/04/2020,COMMITTED,02/04/2020,UTC Schedule under lead time / change,
,823713-3,7.0,H117214A,820,3329,2701,01/07/2020,01/07/2020,COMMITTED,01/07/2020,UTC Schedule under lead time / change,
,823713-3,8.0,H117214A,820,3227,2701,09/17/2019,09/17/2019,COMMITTED,09/17/2019,UTC Schedule under lead time / change,
,823713-3,5.0,H117214A,820,3173,2701,01/08/2019,01/08/2019,COMMITTED,01/08/2019,Supplier Other,
LATE,823713-3,6.0,H117214A,820,3172,2701,12/18/2018,01/08/2019,COMMITTED,01/08/2019,UTC Schedule under lead time / change,
,823713-3,3.0,H117214A,820,3171,2701,01/22/2019,01/22/2019,COMMITTED,01/22/2019,UTC Schedule under lead time / change,
,823713-3,3.0,H117214A,820,3170,2701,03/12/2019,03/12/2019,COMMITTED,03/12/2019,UTC Schedule under lead time / change,
,823713-3,6.0,H117214A,820,3169,2701,03/19/2019,03/19/2019,COMMITTED,03/19/2019,UTC Schedule under lead time / change,
,823713-3,2.0,H117214A,820,3168,2701,06/11/2019,06/11/2019,COMMITTED,06/11/2019,UTC Schedule under lead time / change,
,823713-3,7.0,H117214A,820,3167,2701,04/15/2019,04/15/2019,COMMITTED,04/15/2019,UTC Schedule under lead time / change,
,823713-3,3.0,H117214A,820,3166,2701,06/04/2019,06/04/2019,COMMITTED,06/04/2019,UTC Schedule under lead time / change,
,823713-3,4.0,H117214A,820,3165,2701,06/25/2019,06/25/2019,COMMITTED,06/25/2019,UTC Schedule under lead time / change,
,823713-3,3.0,H117214A,820,3164,2701,07/09/2019,07/09/2019,COMMITTED,07/09/2019,UTC Schedule under lead time / change,
,823713-3,4.0,H117214A,820,3163,2701,07/23/2019,07/23/2019,COMMITTED,07/23/2019,UTC Schedule under lead time / change,
,823716-1,5.0,H117214A,830,3766,2701,05/09/2019,05/09/2019,COMMITTED,05/09/2019,UTC Schedule under lead time / change,
,823716-1,3.0,H117214A,830,3765,2701,04/23/2019,04/23/2019,COMMITTED,04/23/2019,,
,823716-1,3.0,H117214A,830,3694,2701,05/09/2019,05/09/2019,COMMITTED,05/09/2019,UTC Schedule under lead time / change,
,823716-1,5.0,H117214A,830,3693,2701,04/25/2019,04/25/2019,COMMITTED,04/25/2019,UTC Schedule under lead time / change,
,823716-1,4.0,H117214A,830,3619,2701,04/10/2019,04/10/2019,COMMITTED,04/10/2019,,
,823716-1,4.0,H117214A,830,3472,2701,04/10/2019,04/10/2019,COMMITTED,04/10/2019,UTC Schedule under lead time / change,
,823716-1,5.0,H117214A,830,3865,2701,06/04/2019,06/04/2019,COMMITTED,06/04/2019,,
,823707-2,2.0,H117214A,800,3938,2701,06/11/2020,06/11/2020,COMMITTED,06/11/2020,,
,823707-2,2.0,H117214A,800,3532,2701,12/05/2019,12/05/2019,COMMITTED,12/05/2019,UTC Schedule under lead time / change,
,823707-2,1.0,H117214A,800,3832,2701,01/30/2020,01/30/2020,COMMITTED,01/30/2020,UTC Schedule under lead time / change,
,823707-2,2.0,H117214A,800,3815,2701,01/09/2020,01/09/2020,COMMITTED,01/09/2020,UTC Schedule under lead time / change,
,823707-2,1.0,H117214A,800,3671,2701,01/02/2020,01/02/2020,COMMITTED,01/02/2020,UTC Schedule under lead time / change,
,823707-2,1.0,H117214A,800,3641,2701,01/02/2020,01/02/2020,COMMITTED,01/02/2020,UTC Schedule under lead time / change,
,823707-2,2.0,H117214A,800,3640,2701,01/02/2020,01/02/2020,COMMITTED,01/02/2020,UTC Schedule under lead time / change,
,823707-2,2.0,H117214A,800,3531,2701,11/14/2019,11/14/2019,COMMITTED,11/14/2019,UTC Schedule under lead time / change,
,823707-2,2.0,H117214A,800,3530,2701,10/10/2019,10/10/2019,COMMITTED,10/10/2019,UTC Schedule under lead time / change,
,823707-2,1.0,H117214A,800,3529,2701,10/10/2019,10/10/2019,COMMITTED,10/10/2019,,
,823707-2,2.0,H117214A,800,3528,2701,09/19/2019,09/19/2019,COMMITTED,09/19/2019,UTC Schedule under lead time / change,
,823707-2,1.0,H117214A,800,3527,2701,09/12/2019,09/12/2019,COMMITTED,09/12/2019,UTC Schedule under lead time / change,
,823707-2,4.0,H117214A,800,3526,2701,08/15/2019,08/15/2019,COMMITTED,08/15/2019,UTC Schedule under lead time / change,
,823707-2,2.0,H117214A,800,3525,2701,08/01/2019,08/01/2019,COMMITTED,08/01/2019,UTC Schedule under lead time / change,
,823707-2,2.0,H117214A,800,3523,2701,07/12/2019,07/12/2019,COMMITTED,07/12/2019,UTC Schedule under lead time / change,
,823707-2,2.0,H117214A,800,3522,2701,07/11/2019,07/11/2019,COMMITTED,07/11/2019,,
,823707-2,2.0,H117214A,800,3521,2701,07/03/2019,07/03/2019,COMMITTED,07/03/2019,,
,823707-2,2.0,H117214A,800,3959,2701,04/30/2020,04/30/2020,COMMITTED,04/30/2020,UTC Schedule under lead time / change,
,823707-2,8.0,H117214A,800,3962,2701,03/19/2020,03/19/2020,COMMITTED,03/19/2020,,
,823707-2,1.0,H117214A,800,3958,2701,03/19/2020,03/19/2020,COMMITTED,03/19/2020,UTC Schedule under lead time / change,
,823707-2,4.0,H117214A,800,3957,2701,01/30/2020,01/30/2020,COMMITTED,01/30/2020,UTC Schedule under lead time / change,
,823707-2,2.0,H117214A,800,3940,2701,02/27/2020,02/27/2020,COMMITTED,02/27/2020,UTC Schedule under lead time / change,
,823707-2,3.0,H117214A,800,3524,2701,07/19/2019,07/19/2019,COMMITTED,07/19/2019,,
OVERDUE,823707-2,1.0,H117214A,800,3357,2701,11/13/2018,12/17/2018,COMMITTED,12/17/2018,Supplier Other,Outside process delays
,823707-2,2.0,H117214A,800,3520,2701,06/20/2019,06/20/2019,COMMITTED,06/20/2019,,
,823707-2,3.0,H117214A,800,3519,2701,06/13/2019,06/13/2019,COMMITTED,06/13/2019,UTC Schedule under lead time / change,
,823707-2,2.0,H117214A,800,3518,2701,06/06/2019,06/06/2019,COMMITTED,06/06/2019,,
,823707-2,2.0,H117214A,800,3517,2701,05/23/2019,05/23/2019,COMMITTED,05/23/2019,UTC Schedule under lead time / change,
,823707-2,2.0,H117214A,800,3516,2701,05/16/2019,05/16/2019,COMMITTED,05/16/2019,,
,823707-2,2.0,H117214A,800,3515,2701,05/02/2019,05/02/2019,COMMITTED,05/02/2019,,
,823707-2,4.0,H117214A,800,3514,2701,04/17/2019,04/17/2019,COMMITTED,04/17/2019,,
,823707-2,2.0,H117214A,800,3512,2701,04/10/2019,04/10/2019,COMMITTED,04/10/2019,UTC Schedule under lead time / change,
,823707-2,2.0,H117214A,800,3511,2701,04/10/2019,04/10/2019,COMMITTED,04/10/2019,UTC Schedule under lead time / change,
,823707-2,2.0,H117214A,800,3510,2701,04/04/2019,04/04/2019,COMMITTED,04/04/2019,UTC Schedule under lead time / change,
,823707-2,2.0,H117214A,800,3509,2701,02/21/2019,02/21/2019,COMMITTED,02/21/2019,,
,823707-2,3.0,H117214A,800,3508,2701,02/14/2019,02/14/2019,COMMITTED,02/14/2019,,
,823707-2,3.0,H117214A,800,3507,2701,02/01/2019,02/01/2019,COMMITTED,02/01/2019,,
,823707-2,2.0,H117214A,800,3506,2701,01/25/2019,01/25/2019,COMMITTED,01/25/2019,,
,823707-2,2.0,H117214A,800,3505,2701,01/18/2019,01/18/2019,COMMITTED,01/18/2019,,
,823707-2,2.0,H117214A,800,3504,2701,01/17/2019,01/17/2019,COMMITTED,01/17/2019,UTC Schedule under lead time / change,
,823707-2,3.0,H117214A,800,3503,2701,01/03/2019,01/03/2019,COMMITTED,01/03/2019,,
OVERDUE,823707-2,2.0,H117214A,800,3502,2701,12/07/2018,12/17/2018,COMMITTED,12/17/2018,UTC Schedule under lead time / change,Outside process delays
OVERDUE,823707-2,2.0,H117214A,800,3501,2701,11/13/2018,12/17/2018,COMMITTED,12/17/2018,Supplier Other,Outside process delays
,823707-2,2.0,H117214A,800,3500,2701,10/24/2019,10/24/2019,COMMITTED,10/24/2019,UTC Schedule under lead time / change,
,823707-2,2.0,H117214A,800,3480,2701,11/07/2019,11/07/2019,COMMITTED,11/07/2019,UTC Schedule under lead time / change,
,823707-2,2.0,H117214A,800,3479,2701,11/14/2019,11/14/2019,COMMITTED,11/14/2019,UTC Schedule under lead time / change,
OVERDUE,823707-2,2.0,H117214A,800,3224,2701,10/19/2018,12/17/2018,COMMITTED,12/17/2018,Supplier Other,Outside process delays
